index,index at directory,label,link,category,date of publication,veracity,falsity
1900,1550-meta.txt,0,https://www.diariodobrasil.org/duas-novas-operacoes-da-pf-vao-estremecer-o-brasil-o-mundo-politico-vai-virar-po16/,politica,18/02/2017,5.983228280023784e-07,0.9999994016771719
1901,1148-meta.txt,0,https://www.diariodobrasil.org/delegado-da-pf-faz-alerta-cuidado-com-os-jatinhos-de-empresarios-lula-pode-fugir-do-pais/,politica,05/06/2017,1.8216690510515344e-07,0.999999817833095
1902,3469-meta.txt,0,https://www.diariodobrasil.org/dilma-vai-continuar-sufocando-o-brasileiro-vem-ai-um-novo-aumento-no-preco-dos-combustiveis/,politica,01/12/2015,0.08351035236944526,0.9164896476305547
1903,413-meta.txt,0,https://www.diariodobrasil.org/em-video-da-pf-ex-diretor-da-petrobras-conta-todos-os-podres-do-governo-e-diz-que-tem-medo-de-morrer/,politica,09/01/2018,0.007482708598558046,0.9925172914014421
1904,2537-meta.txt,0,https://www.diariodobrasil.org/lewandowski-reconduz-dois-prefeitos-que-estavam-afastados-por-corrupcao-passiva/,politica,05/07/2016,1.1987552306779466e-06,0.9999988012447694
1905,2276-meta.txt,0,https://www.diariodobrasil.org/urgente-senado-tem-sessao-suspensa-por-mais-baixarias-lewandoswki-diz-que-vai-usar-seu-poder-de-policia23/,politica,26/08/2016,0.002339131391271401,0.9976608686087286
1906,1929-meta.txt,0,https://www.diariodobrasil.org/deu-ruim-advogado-foi-defender-lula-em-curitiba-e-acabou-sendo-citado-por-delator23/,politica,24/11/2016,0.061794592311224625,0.9382054076887755
1907,2865-meta.txt,0,https://www.diariodobrasil.org/pgr-recebe-documento-pedindo-interdicao-de-dilma-por-estar-mentalmente-enferma/,politica,05/05/2016,1.6142169442235173e-07,0.9999998385783058
1908,1145-meta.txt,0,https://www.diariodobrasil.org/coreia-do-norte-dispara-diversos-misseis-simultaneamente-eua-japao-china-e-russia-estao-em-alerta/,sociedade_cotidiano,07/06/2017,6.674404985352166e-05,0.9999332559501464
1909,2429-meta.txt,0,https://www.diariodobrasil.org/atletas-do-japao-encontram-vasos-sanitarios-entupidos-na-vila-olimpica-as-coisas-nao-descem/,politica,26/07/2016,0.01935712698467637,0.9806428730153236
1910,3002-meta.txt,0,https://www.diariodobrasil.org/depol-investiga-garota-de-programa-estaria-atendendo-clientes-dentro-do-congresso/,politica,01/04/2016,1.0000000994736041e-07,0.9999998999999902
1911,198-meta.txt,0,http://www.thejornalbrasil.com.br/2017/02/exercito-honra-causa-de-sergio-moro-e.html,politica,2017-02-02,0.04530774897862566,0.9546922510213743
1912,2863-meta.txt,0,https://www.diariodobrasil.org/jornalista-diz-que-lula-esta-com-depressao-e-chateado/,politica,04/05/2016,0.07630506837544379,0.9236949316245564
1913,2736-meta.txt,0,https://www.diariodobrasil.org/26-chefes-regionais-do-ministerio-da-transparencia-entregam-seus-cargos-e-pedem-exoneracao-do-ministro/,politica,30/05/2016,0.32762676797833434,0.6723732320216657
1914,887-meta.txt,0,https://www.diariodobrasil.org/steve-jackson-alerta-para-atentado-contra-donald-trump-a-nova-ordem-mundial-tentara-elimina-lo/,tv_celebridades,21/08/2017,0.005715958483349134,0.9942840415166508
1915,906-meta.txt,0,https://www.diariodobrasil.org/o-poeta-que-calou-os-513-deputados-e-desgraca-demais-num-pais-sera-preciso-o-sangue-jorrar-na-lanca/,politica,16/08/2017,1.0000000994736041e-07,0.9999998999999902
1916,993-meta.txt,0,https://www.diariodobrasil.org/juca-e-hostilizado-em-aeroporto-pilantra-vai-pra-casa-ne-vai-pra-cadeia-picareta2/,sociedade_cotidiano,22/07/2017,0.003867508366552987,0.9961324916334471
1917,2798-meta.txt,0,https://www.diariodobrasil.org/samu-e-farmacia-popular-podem-ser-encerrados-no-mes-de-agosto-em-todo-pais/,politica,16/05/2016,0.13885249880308306,0.8611475011969171
1918,3572-meta.txt,0,https://www.diariodobrasil.org/dilma-kim-jong-un-ordena-que-prf-desbloqueie-estradas-e-aplique-multa-de-r-1915/,politica,09/11/2015,0.0687015126831297,0.9312984873168701
1919,777-meta.txt,0,https://www.diariodobrasil.org/delator-que-entregou-o-presidente-michel-temer-teve-a-casa-invadida-por-estranhos/,politica,12/09/2017,1.0000000994736041e-07,0.9999998999999902
1920,3226-meta.txt,0,https://www.diariodobrasil.org/o-globo-o-dia-em-que-gilmar-mendes-chamou-lula-de-bebado-durante-uma-festa/,tv_celebridades,06/02/2016,1.0000000994736041e-07,0.9999998999999902
1921,2018-meta.txt,0,https://www.diariodobrasil.org/gilmar-diz-que-pf-no-congresso-nao-e-a-melhor-solucao-entao-quem-e-que-vai-prender-os-ladroes-de-terno/,sociedade_cotidiano,27/10/2016,0.013751389249291366,0.9862486107507086
1922,2077-meta.txt,0,https://www.diariodobrasil.org/o-trio-parada-dura-vai-cantar-na-cadeia-de-curitiba/,politica,16/10/2016,0.04932466702197209,0.950675332978028
1923,770-meta.txt,0,https://www.diariodobrasil.org/coreia-do-norte-volta-a-provocar-trump-e-diz-que-bombas-americanas-sao-cargas-de-lixo16/,sociedade_cotidiano,16/09/2017,0.025440744737580435,0.9745592552624196
1924,2000-meta.txt,0,https://www.diariodobrasil.org/grazi-massafera-relata-que-comeco-na-globo-foi-dificil-me-acusaram-de-roubo-e-colocaram-um-boneco-vodu-no-meu-carro/,tv_celebridades,01/11/2016,0.0006630943708550222,0.9993369056291449
1925,371-meta.txt,0,https://www.diariodobrasil.org/senadora-re-na-lava-jato-xinga-juiz-federal-seu-covarde-nos-vamos-invadir-esse-pais/,politica,17/01/2018,0.00979449500093261,0.9902055049990675
1926,2728-meta.txt,0,https://www.diariodobrasil.org/nem-dilma-nem-temer-brasil-podera-ter-plebiscito-para-a-realizacao-de-eleicao-presidencial/,politica,03/06/2016,0.016400970318164336,0.9835990296818358
1927,3016-meta.txt,0,https://www.diariodobrasil.org/funcionario-do-governo-que-enviou-telegramas-com-alerta-de-golpe-e-mancomunado-com-o-mst/,politica,24/03/2016,0.05216909340797382,0.9478309065920262
1928,1227-meta.txt,0,https://www.diariodobrasil.org/a-frieza-a-prepotencia-e-a-ironia-de-joesley-pode-comprar-5-deputados-por-30-milhoes-e-por-minha-conta/,politica,19/05/2017,0.026146583550971617,0.9738534164490283
1929,3362-meta.txt,0,https://www.diariodobrasil.org/ator-petista-e-senador-acusado-na-lava-jato-protagonizam-baixaria-atraves-do-twitter/,tv_celebridades,03/01/2016,0.025720687766311458,0.9742793122336885
1930,2193-meta.txt,0,https://www.diariodobrasil.org/depois-da-quebra-de-eike-batista-grupo-jbsfriboi-podera-ser-o-proximo-da-fila23/,politica,08/09/2016,0.3033857470176714,0.6966142529823287
1931,1281-meta.txt,0,https://www.diariodobrasil.org/armada-liderada-pelo-porta-avioes-uss-carl-vinson-entra-em-aguas-norte-coreanas/,sociedade_cotidiano,29/04/2017,3.197343791733057e-07,0.9999996802656209
1932,616-meta.txt,0,https://www.diariodobrasil.org/exercito-dos-eua-se-prepara-para-evacuar-cidadaos-da-coreia-do-sul/,sociedade_cotidiano,12/10/2017,1.0000000994736041e-07,0.9999998999999902
1933,33-meta.txt,0,https://afolhabrasil.com.br/politica/deputada-chamada-de-gostosa-no-plenario-vai-processar-deputado-tarado/,politica,2017-08-05,0.04542280960665807,0.954577190393342
1934,3080-meta.txt,0,https://www.diariodobrasil.org/jornalista-diz-que-dilma-pode-estar-trabalhando-na-pauta-da-carta-renuncia/,politica,17/03/2016,0.03933930303992128,0.9606606969600787
1935,2843-meta.txt,0,https://www.diariodobrasil.org/sampaio-vamos-anular-esse-ato-vergonhoso-que-contou-com-a-ajuda-do-governo-corrupto-do-pt/,politica,09/05/2016,0.012536424028662696,0.9874635759713373
1936,2416-meta.txt,0,https://www.diariodobrasil.org/rio-2016-new-york-times-orienta-atletas-a-nadarem-de-boca-fechada-eles-terao-que-nadar-no-coco/,sociedade_cotidiano,27/07/2016,1.2221518068178285e-06,0.9999987778481932
1937,2514-meta.txt,0,https://www.diariodobrasil.org/o-fim-da-moralidade-jean-wyllys-podera-se-candidatar-a-presidencia-da-camara/,politica,09/07/2016,0.032725875227518395,0.9672741247724815
1938,2115-meta.txt,0,https://www.diariodobrasil.org/petista-que-governou-o-df-agora-e-vendedor-da-polishop-e-ja-fatura-quase-100-mil-por-mes/,sociedade_cotidiano,04/10/2016,1.0000000994736041e-07,0.9999998999999902
1939,1317-meta.txt,0,https://www.diariodobrasil.org/camera-de-veiculo-filma-fantasma-de-mulher-em-rodovia-da-russia/,tv_celebridades,22/04/2017,0.012128976418223445,0.9878710235817766
1940,2620-meta.txt,0,https://www.diariodobrasil.org/dinheiro-roubado-joao-santana-recebeu-mais-de-r-55-milhoes-para-eleger-lula-e-dilma/,politica,20/06/2016,0.03228263682540731,0.9677173631745927
1941,2116-meta.txt,0,https://www.diariodobrasil.org/juiz-da-lava-jato-esvazia-celas-da-pf-em-curitiba-para-receber-novos-hospedes-sera-que-dessa-vez-vai23/,politica,04/10/2016,0.061459099942713286,0.938540900057287
1942,1513-meta.txt,0,https://www.diariodobrasil.org/novo-depoimento-de-marcelo-odebrecht-destroi-o-pt-dilma-sabia-de-todo-o-esquema-ilicito/,politica,01/03/2017,0.08328866128440676,0.9167113387155931
1943,766-meta.txt,0,https://www.diariodobrasil.org/profissa-palocci-diz-que-lula-desviava-dinheiro-ate-do-proprio-instituto/,politica,15/09/2017,0.02777874344134777,0.9722212565586522
1944,3480-meta.txt,0,https://www.diariodobrasil.org/advogada-americana-se-diz-embaixadora-de-jesus-e-quer-processar-todos-os-gays-do-mundo/,sociedade_cotidiano,27/11/2015,1.0000000994736041e-07,0.9999998999999902
1945,2508-meta.txt,0,https://www.diariodobrasil.org/delacao-de-marcos-valerio-promete-revelar-20-politicos-figuroes-envolvidos-em-corrupcao/,politica,11/07/2016,0.07898466696237263,0.9210153330376275
1946,3109-meta.txt,0,https://www.diariodobrasil.org/caminhoneiros-anunciam-paralisacao-somos-a-unica-categoria-que-se-posicionou-contra-os-ladroes/,politica,09/03/2016,0.003831645746486459,0.9961683542535136
1947,649-meta.txt,0,https://www.diariodobrasil.org/ministro-da-coreia-disse-que-guerra-esta-declarada/,sociedade_cotidiano,05/10/2017,0.05458527156647939,0.9454147284335207
1948,2662-meta.txt,0,https://www.diariodobrasil.org/sergio-machado-delata-aecio-recebeu-r-1-milhao-em-dinheiro-de-forma-ilegal/,politica,15/06/2016,0.028800866002326182,0.9711991339976739
1949,1344-meta.txt,0,https://www.diariodobrasil.org/kcna-divulga-foto-de-kim-sorrindo-e-diz-que-coreia-tem-espada-preciosa-da-justica/,tv_celebridades,17/04/2017,0.02126097986564006,0.97873902013436
1950,1342-meta.txt,0,https://www.diariodobrasil.org/ataque-biologico-coreia-norte-descobre-pandemia-de-virus-mortal-e-recusa-ajuda/,sociedade_cotidiano,17/04/2017,0.605749281589088,0.3942507184109121
1951,3314-meta.txt,0,https://www.diariodobrasil.org/que-pais-e-esse/,politica,17/01/2016,1.0000000994736041e-07,0.9999998999999902
1952,2025-meta.txt,0,https://www.diariodobrasil.org/gra-bretanha-envia-centenas-de-militares-para-a-fronteira-com-a-russia-e-a-maior-mobilizacao-militar-desde-a-guerra-fria/,sociedade_cotidiano,26/10/2016,0.1346593139812044,0.8653406860187957
1953,1308-meta.txt,0,https://www.diariodobrasil.org/china-podera-suspender-fornecimento-de-combustivel-para-a-coreia-pais-de-kim-jon-entraria-em-colapso/,sociedade_cotidiano,24/04/2017,0.01813275103193204,0.9818672489680681
1954,207-meta.txt,0,http://www.thejornalbrasil.com.br/2017/02/lider-do-pt-gleise-hoffmann-promete.html,politica,2017-02-11,0.010564433847120563,0.9894355661528794
1955,661-meta.txt,0,https://www.diariodobrasil.org/a-namorada-dele-comprou-um-iphone-de-r-5-mil-enquanto-ele-estava-em-coma-diz-filho-de-resende/,tv_celebridades,04/10/2017,0.039995912980041994,0.9600040870199581
1956,910-meta.txt,0,https://www.diariodobrasil.org/fabio-assuncao-veta-participacao-do-filho-em-filme-de-gentili-e-chama-o-humorista-de-mau-exemplo/,tv_celebridades,16/08/2017,3.465324864421359e-07,0.9999996534675136
1957,2869-meta.txt,0,https://www.diariodobrasil.org/luciano-huck-faz-desabafo-sobre-bloqueio-do-whatsapp-e-recebe-comentario-de-zuckerberg/,tv_celebridades,04/05/2016,0.005478505687574045,0.994521494312426
1958,1395-meta.txt,0,https://www.diariodobrasil.org/tiririca-se-irrita-na-camara-e-detona-reporter-vai-falar-com-os-que-estao-fazendo-mer-pra-mim-nao/,politica,06/04/2017,1.0000000994736041e-07,0.9999998999999902
1959,146-meta.txt,0,https://afolhabrasil.com.br/politica/bolsonaro-o-unico-que-pode-vencer-lula-no-segundo-turno/,politica,2017-02-15,0.13550715180235784,0.8644928481976422
1960,2690-meta.txt,0,https://www.diariodobrasil.org/sergio-moro-acata-denuncia-contra-esposa-de-cunha-ex-deputado-emite-nota-e-nega-acusacoes/,politica,09/06/2016,0.12424770324874944,0.8757522967512505
1961,1723-meta.txt,0,https://www.diariodobrasil.org/a-jericada-de-lula-ex-presidente-discursa-comete-gafe-historica-e-acaba-se-entregando/,politica,13/01/2017,1.1655178182096958e-07,0.9999998834482181
1962,3206-meta.txt,0,https://www.diariodobrasil.org/fhc-dilma-fez-pacto-com-o-demonio-vendeu-a-alma-ao-diabo-para-governar/,politica,11/02/2016,3.553044096801717e-07,0.9999996446955904
1963,260-meta.txt,0,http://www.thejornalbrasil.com.br/2017/10/apoio-sergio-moro-em-abaixo-assinado-ja.html,politica,2017-10-03,0.017376858735953946,0.9826231412640462
1964,1981-meta.txt,0,https://www.diariodobrasil.org/indios-receberao-indenizacao-de-r-4-milhoes-da-gol-linhas-aereas-por-queda-de-aviao23/,sociedade_cotidiano,08/11/2016,0.04987320220852808,0.9501267977914719
1965,2552-meta.txt,0,https://www.diariodobrasil.org/lula-divulga-video-pedindo-socorro-ao-foro-de-sao-paulo/,politica,30/06/2016,0.0024823626644378993,0.997517637335562
1966,2056-meta.txt,0,https://www.diariodobrasil.org/confirmado-lombardi-fara-o-papel-de-sergio-moro-em-longa-metragem/,tv_celebridades,18/10/2016,0.036798944388653526,0.9632010556113466
1967,1474-meta.txt,0,https://www.diariodobrasil.org/so-peixe-grande-lista-de-janot-enviada-ao-stf-ja-tem-16-nomes-confirmados-confira/,politica,14/03/2017,0.0029424990762028213,0.9970575009237973
1968,3022-meta.txt,0,https://www.diariodobrasil.org/a-acumuladora-amigo-de-lulinha-entrega-dona-marisa-leticia-e-confirma-propriedade-do-sitio/,politica,27/03/2016,0.2457660014508069,0.7542339985491928
1969,948-meta.txt,0,https://www.diariodobrasil.org/situacao-grave-milhares-de-venezuelanos-estao-invadindo-o-brasil-atras-de-comida-e-esmola08/,politica,08/08/2017,0.004123112934718635,0.9958768870652814
1970,1749-meta.txt,0,https://www.diariodobrasil.org/em-3-dias-ministro-utilizou-aviao-da-fab-2-vezes-ele-estava-com-dor-nas-costas-e-alegou-emergencia-medica/,politica,10/01/2017,0.008512578997722677,0.9914874210022774
1971,1597-meta.txt,0,https://www.diariodobrasil.org/renan-esta-de-olho-no-cargo-de-alexandre-senador-tem-intencoes-de-comandar-a-policia-federal06/,politica,06/02/2017,7.030637798863714e-07,0.9999992969362201
1972,1062-meta.txt,0,https://www.diariodobrasil.org/janot-sobre-as-provas-contra-michel-temer-sao-provas-satanicas/,politica,05/07/2017,0.02827909805332005,0.9717209019466798
1973,980-meta.txt,0,https://www.diariodobrasil.org/neurocirurgiao-de-harvard-que-esteve-em-coma-sobrevive-e-confirma-que-ha-vida-apos-a-morte30/,tv_celebridades,30/07/2017,0.054722298517433314,0.9452777014825667
1974,1816-meta.txt,0,https://www.diariodobrasil.org/lula-e-penta/,politica,15/12/2016,0.0022554607420328106,0.9977445392579672
1975,833-meta.txt,0,https://www.diariodobrasil.org/aos-74-anos-morre-astolfo-barroso-pinto-a-rogeria/,tv_celebridades,05/09/2017,0.03323548763994476,0.9667645123600551
1976,2790-meta.txt,0,https://www.diariodobrasil.org/flha-de-empresaria-bilionaria-citada-na-forbes-recebeu-incentivo-de-meio-milhao-da-lei-rouanet/,politica,19/05/2016,1.0000000994736041e-07,0.9999998999999902
1977,2837-meta.txt,0,https://www.diariodobrasil.org/renan-coloca-fim-na-palhacada-e-uma-decisao-intempestiva-uma-brincadeira-com-a-democracia/,politica,09/05/2016,0.015742317257823154,0.984257682742177
1978,3466-meta.txt,0,https://www.diariodobrasil.org/patrimonio-do-filho-de-bumlai-o-melhor-amigo-de-lula-saltou-de-r-38-mi-para-r-273-mi-em-8-anos/,politica,01/12/2015,0.5642964698720494,0.43570353012795054
1979,2580-meta.txt,0,https://www.diariodobrasil.org/jornalista-diz-que-senadora-citada-na-lava-jato-pode-deixar-o-pais-e-pedir-asilo-politico/,politica,26/06/2016,6.836685042500896e-07,0.9999993163314957
1980,1722-meta.txt,0,https://www.diariodobrasil.org/anonymous-alerta-o-governo-nao-se-atrevam-a-mexer-na-internet-ou-iremos-mostrar-quem-manda/,tv_celebridades,13/01/2017,1.0000000994736041e-07,0.9999998999999902
1981,1064-meta.txt,0,https://www.diariodobrasil.org/augusto-nunes-acaba-com-mendes-ele-acha-tudo-normal-logo-aparecera-pelado-so-de-toga/,tv_celebridades,05/07/2017,0.004996491862512629,0.9950035081374874
1982,2585-meta.txt,0,https://www.diariodobrasil.org/dilma-escorrega-em-entrevista-e-confessa-que-plebiscito-para-novas-eleicoes-e-conversa-pra-boi-dormir/,politica,28/06/2016,0.014715459885305635,0.9852845401146944
1983,1140-meta.txt,0,https://www.diariodobrasil.org/video-mostra-momento-em-que-pf-prendeu-henrique-alves-o-povo-gritou-ladraosafadovai-pra-cadeia/,politica,06/06/2017,0.04619013579203717,0.9538098642079628
1984,647-meta.txt,0,https://www.diariodobrasil.org/passei-batom-em-um-porco-e-criei-um-frankenstein-diz-jornalista-que-escreveu-biografia-do-presidente/,ciencia_tecnologia,05/10/2017,1.549685285629867e-06,0.9999984503147145
1985,2812-meta.txt,0,https://www.diariodobrasil.org/novo-ministro-da-justica-promete-ordem-no-pais-atos-de-guerrilha-serao-tratados-como-crimes/,politica,13/05/2016,0.01643376901210073,0.9835662309878992
1986,947-meta.txt,0,https://www.diariodobrasil.org/trump-rebate-provocacoes-da-coreia-do-norte-eles-encontrarao-fogo-e-furia-nao-se-brinca-com-a-america/,sociedade_cotidiano,08/08/2017,1.0000000994736041e-07,0.9999998999999902
1987,2354-meta.txt,0,https://www.diariodobrasil.org/netflix-apresenta-serie-com-boneca-da-xuxa-possuida-pelo-encardido-a-propria-xuxa-narra-o-episodio/,tv_celebridades,07/08/2016,0.04062612632442389,0.9593738736755761
1988,840-meta.txt,0,https://www.diariodobrasil.org/fisico-americano-diz-que-kim-jong-un-tem-a-arma-mais-poderosa-do-mundo-nao-podemos-subestima-lo/,sociedade_cotidiano,03/09/2017,4.405907483822932e-07,0.9999995594092516
1989,1049-meta.txt,0,https://www.diariodobrasil.org/mais-uma-gafe-no-exterior-direto-da-alemanha-temer-diz-que-esta-fazendo-o-desemprego-voltarg20/,politica,07/07/2017,0.003863140735108261,0.9961368592648917
1990,3027-meta.txt,0,https://www.diariodobrasil.org/oposicao-dilma-age-de-forma-desequilibrada-e-usa-a-agu-a-favor-de-lula/,politica,24/03/2016,0.013800111509314844,0.9861998884906851
1991,1904-meta.txt,0,https://www.diariodobrasil.org/o-brasil-chorou-junto-com-galvao-nao-tenho-vontade-de-narrar-mais-nenhum-jogo23/,tv_celebridades,29/11/2016,0.004736645324622986,0.9952633546753771
1992,434-meta.txt,0,https://www.diariodobrasil.org/nos-eua-tenente-da-policia-faz-coreografia-ao-som-de-beyonce-e-vira-astro-da-internet/,tv_celebridades,28/12/2017,0.002870081664948594,0.9971299183350514
1993,3512-meta.txt,0,https://www.diariodobrasil.org/relator-da-cassacao-de-cunha-diz-que-sofreu-ameacas-e-camara-pede-reforco-na-seguranca-da-familia-do-deputado/,politica,19/11/2015,1.6923074405701747e-06,0.9999983076925594
1994,2285-meta.txt,0,https://www.diariodobrasil.org/em-entrevista-lindbergh-diz-que-ronaldo-caiado-e-mais-sujo-que-pau-de-galinheiro/,politica,25/08/2016,0.005158874290694348,0.9948411257093057
1995,1290-meta.txt,0,https://www.diariodobrasil.org/moro-confirma-novo-depoimento-de-duque-ex-diretor-da-petrobras-prometeu-abrir-as-portas-do-inferno/,politica,28/04/2017,0.035538386410596125,0.9644616135894039
1996,2012-meta.txt,0,https://www.diariodobrasil.org/candidato-que-vomita-quando-ve-pobres-vence-eleicao-para-prefeito-em-curitiba/,politica,30/10/2016,0.006791701852395353,0.9932082981476047
1997,2672-meta.txt,0,https://www.diariodobrasil.org/dilma-continua-zombando-do-contribuinte-brasileiro-e-usando-jatinho-da-fab/,politica,14/06/2016,0.020799431621458277,0.9792005683785419
1998,2916-meta.txt,0,https://www.diariodobrasil.org/pai-de-santo-contratado-pelo-pt-dilma-nao-aguentara-ate-o-dia-05-tenho-medo-de-um-suicidio/,tv_celebridades,19/04/2016,1.5211400876840432e-07,0.9999998478859912
1999,1601-meta.txt,0,https://www.diariodobrasil.org/as-ultimas-palavras-de-steve-jobs-que-chocaram-o-mundo04/,tv_celebridades,04/02/2017,0.0007857750967890517,0.999214224903211
2000,285-meta.txt,0,https://www.diariodobrasil.org/previsoes-de-carlinhos-20172018-lula-preso-temer-fora-alvaro-dias-presidente-e-novo-acidente-aereo/,tv_celebridades,31/01/2018,0.01377322957929542,0.9862267704207047
2001,3242-meta.txt,0,https://www.diariodobrasil.org/grupo-de-800-juizes-emite-nota-sobre-impeachment-de-dilma-e-legal-e-legitimo/,politica,03/02/2016,0.06723358232239983,0.9327664176775999
2002,39-meta.txt,0,https://afolhabrasil.com.br/politica/rivotril-mata-mais-que-cocaina-cuidado/,sociedade_cotidiano,2017-07-24,0.2962098814003386,0.7037901185996617
2003,32-meta.txt,0,https://afolhabrasil.com.br/politica/deus-mandou-votar-favor-de-temer-disseram-deputados-evangelicos/,politica,2017-08-06,0.07348407590150562,0.9265159240984943
2004,946-meta.txt,0,https://www.diariodobrasil.org/pf-conclui-inquerito-sobre-gleisi-hoffmann-ha-indicios-de-corrupcao-e-lavagem-de-dinheiro/,politica,08/08/2017,0.055419024635006205,0.9445809753649937
2005,2263-meta.txt,0,https://www.diariodobrasil.org/lula-reclama-nao-posso-nem-frequentar-um-restaurante-com-minha-esposa23/,politica,27/08/2016,0.0022447494401681227,0.9977552505598319
2006,2930-meta.txt,0,https://www.diariodobrasil.org/dilma-nao-fara-pronunciamento-a-nacao-hoje-quanta-falta-de-responsabilidade/,politica,17/04/2016,0.001339568125256784,0.9986604318747432
2007,1416-meta.txt,0,https://www.diariodobrasil.org/exemplo-jogador-da-chapecoense-marca-golaco-e-presta-homenagem-a-pm-durante-comemoracao/,tv_celebridades,04/04/2017,0.019147390912871775,0.9808526090871282
2008,1755-meta.txt,0,https://www.diariodobrasil.org/diplomata-brasileiro-diz-que-o-estado-e-socio-das-faccoes-os-parlamentares-sao-comprados-pelo-crime/,politica,08/01/2017,0.01740159370312755,0.9825984062968725
2009,1524-meta.txt,0,https://www.diariodobrasil.org/apos-ser-denunciado-por-seu-melhor-amigo-temer-comeca-a-ter-sintomas-de-alzheimer/,politica,25/02/2017,0.2586268911511945,0.7413731088488055
2010,1472-meta.txt,0,https://www.diariodobrasil.org/pgr-envia-320-pedidos-de-inqueritos-ao-stf-ja-tem-politico-limpando-os-gabinetes-em-brasilia/,politica,14/03/2017,0.011792729498659891,0.9882072705013402
2011,2502-meta.txt,0,https://www.diariodobrasil.org/corrupcao-delator-diz-que-dilma-pediu-dinheiro-de-propina-para-abastecer-campanha-de-gleisi/,politica,11/07/2016,0.8680916441164026,0.13190835588359742
2012,1521-meta.txt,0,https://www.diariodobrasil.org/mais-um-sensitivo-afirma-lula-sera-preso-temer-segue-ate-2018-lava-jato-continua-e-renan-perdera-o-mandato01/,tv_celebridades,01/03/2017,0.028318991358206,0.9716810086417941
2013,1561-meta.txt,0,https://www.diariodobrasil.org/stf-nega-pedido-de-habeas-corpus-feito-em-nome-de-lula-documento-comparou-o-petista-a-getulio-vargas/,politica,14/02/2017,0.05278801170497241,0.9472119882950276
2014,2250-meta.txt,0,https://www.diariodobrasil.org/dilma-ja-esta-com-o-radiador-fervendo-e-pede-para-passar-a-vez/,politica,29/08/2016,0.004626305677388148,0.9953736943226118
2015,1104-meta.txt,0,https://www.diariodobrasil.org/vidente-diz-que-cunha-fez-coisas-ruins-em-vidas-passadas-e-estaria-pagando-a-conta-nesta-encarnacao21/,tv_celebridades,21/06/2017,1.0936972058469186e-07,0.9999998906302795
2016,3561-meta.txt,0,https://www.diariodobrasil.org/no-sul-do-pais-manifestantes-e-policiais-comecam-a-se-entender/,politica,11/11/2015,0.0024864369133698345,0.9975135630866301
2017,3276-meta.txt,0,https://www.diariodobrasil.org/filho-de-ciro-gomes-e-baleado-em-tentativa-de-assalto/,politica,24/01/2016,4.874975560553134e-07,0.9999995125024441
2018,2230-meta.txt,0,https://www.diariodobrasil.org/vocalista-da-banda-pato-fu-vai-ao-senado-para-apoiar-dilma-dilma-fu/,tv_celebridades,31/08/2016,0.010522371622241374,0.9894776283777585
2019,1543-meta.txt,0,https://www.diariodobrasil.org/aos-poucos-o-brasil-vai-se-tornando-uma-venezuela-logo-teremos-ocupacao-militar-em-100-do-territorio/,politica,20/02/2017,0.02028599840314389,0.9797140015968561
2020,1146-meta.txt,0,https://www.diariodobrasil.org/presidente-fala-pelos-cotovelos-e-sugere-que-pf-e-mpf-oferecem-vantagens-para-delatores-inventarem-fatos/,politica,04/06/2017,1.0000000994736041e-07,0.9999998999999902
2021,1820-meta.txt,0,https://www.diariodobrasil.org/mendes-perde-a-cabeca-e-bate-boca-com-fux-no-tse/,politica,15/12/2016,0.0001743054672456902,0.9998256945327543
2022,3162-meta.txt,0,https://www.diariodobrasil.org/discurso-historico-do-novo-presidente-da-oab-o-pais-derrete-parece-uma-nau-a-deriva/,politica,26/02/2016,0.0008993731333688728,0.9991006268666313
2023,2693-meta.txt,0,https://www.diariodobrasil.org/dilma-se-revolta-apos-planalto-divulgar-gastos-com-alimentacao-ela-passa-fome-com-r-3-mil-por-dia/,politica,10/06/2016,0.8234621564004229,0.17653784359957725
2024,3202-meta.txt,0,https://www.diariodobrasil.org/dilma-altera-mp-e-retira-punicao-de-empresas-envolvidas-em-escandalos-com-dinheiro-publico/,politica,14/02/2016,0.0393060759273509,0.9606939240726491
2025,1039-meta.txt,0,https://www.diariodobrasil.org/deputado-desabafa-governo-lixo-liberou-um-caminhao-de-dinheiro-para-salvar-o-presidente/,politica,11/07/2017,0.002788199450461095,0.997211800549539
2026,2518-meta.txt,0,https://www.diariodobrasil.org/ex-ministro-da-cultura-do-pt-lei-rouanet-so-beneficia-consagrados-e-nao-atende-interesses-publicos/,politica,08/07/2016,0.014853583131028318,0.9851464168689718
2027,1797-meta.txt,0,https://www.diariodobrasil.org/papai-noel-da-oi-brasilia-age-novamente-na-calada-da-noite-e-esfaqueia-o-povo-brasileiro-pelas-costas22b/,politica,22/12/2016,9.455331692817487e-07,0.9999990544668309
2028,3161-meta.txt,0,https://www.diariodobrasil.org/reporter-da-nbc-passa-constrangimento-ao-vivo-com-nariz-escorrendo-em-frente-as-cameras/,tv_celebridades,29/02/2016,0.003547193831089535,0.9964528061689104
2029,3021-meta.txt,0,https://www.diariodobrasil.org/exclusivo-cinegrafista-flagra-membros-do-mst-atacando-a-policia-federal/,politica,26/03/2016,0.01977685109389128,0.9802231489061088
